x,y,curvature
0.21100265399188528,16.21588462375162,0.006817669426992393
0.21370674399256626,16.3149697057502,0.006961367438520369
0.21634222976835532,16.414047776315716,0.007105085715761648
0.21890772156641441,16.513118993346385,0.00724882143771566
0.2214018296339058,16.612183514740444,0.007392571727694928
0.22382316421799142,16.7112414983961,0.007536333635061868
0.2261703355658332,16.810293102211578,0.007680104138098322
0.22844195392459316,16.909338484085097,0.007823880155192083
0.23063662954143338,17.008377801914882,0.007967658523535866
0.23275297266351597,17.107411213599157,0.008111436013511506
0.23478959353800316,17.206438877036142,0.008255209322346461
0.23674510241205657,17.305460950124054,0.00839897506972233
0.23861810953283824,17.404477590761115,0.008542729799083324
0.24040722514751067,17.50348895684555,0.00868646998268768
0.2421110595032355,17.602495206275577,0.008830192008175397
